"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Mobile epifauna"

timestep\group,"Coastal dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Infauna,
1,0.0005016295,0.001886359,0.00107476,0.0001854963,0.001539963,3.795104E-05,1.722607E-05,0.0001760701,5.290184E-05,0.0004473251,4.27489E-05,2.347166E-05,3.354388E-07,6.348783E-05,1.637765E-05,4.3818E-05,0.0007444641,0.0001972239,0.0001805707,1.703315E-07,0.001280497,3.386609E-07,0.000473341,0.001905074,5.560664E-05,0.0001912399,0.0003096698,0.0003631705,9.851235E-05,0.005240296,3.590803E-05,0.0001801498,0.0003667623,0.0002957376,0.001338453,0.0008464305,0.003046161,0.0005148303,0.0004011144,0.002087957,0.003273618,0.00102964,0.000539219,0.0007338387,0.008072183,0.0144524,0.004716184,0.01218934,0.0002233037,0.00181251,0.009801574,0.0009730164,0.007618826,6.668984E-05,0.004171991,0.0426477,0.09957258,0.1188318,0.03790279,0.008330946,0.002118526,0.08174735,0.01351393,0.003316208,0.1615932,0.002517816,0.0008927053,0.003382434,0.03098772,0.00590339,0.2263927,0.07784238
2,0.00050493,0.001899801,0.00108242,0.0001866715,0.001551327,3.822719E-05,1.734768E-05,0.0001772832,5.322945E-05,0.0004504014,4.305255E-05,2.384358E-05,3.367639E-07,6.42946E-05,1.67827E-05,4.412384E-05,0.0007502133,0.0002001136,0.0001816648,1.673873E-07,0.00128856,3.325664E-07,0.0004772529,0.0019172,5.506092E-05,0.000193168,0.0002952801,0.000365542,9.720279E-05,0.005276237,3.622377E-05,0.0001837658,0.0003711323,0.0002973711,0.001345511,0.0008570038,0.003107663,0.0005179643,0.0004043633,0.002108585,0.003295141,0.001040069,0.0005435706,0.0007453203,0.008124214,0.01473425,0.004750834,0.01244711,0.0002247979,0.001836802,0.009944456,0.0009997857,0.007671428,6.718706E-05,0.004198173,0.04293017,0.1000517,0.1196729,0.03817767,0.008465269,0.002141623,0.08234173,0.01360291,0.003338227,0.1711595,0.002600797,0.0009353136,0.003488384,0.03010263,0.006055389,0.2357235,0.07984606
3,0.0005085525,0.001915693,0.001091063,0.0001879211,0.001564136,3.852308E-05,1.74736E-05,0.0001786057,5.358786E-05,0.0004535981,4.340465E-05,2.431159E-05,3.381632E-07,6.52806E-05,1.721799E-05,4.444048E-05,0.0007577135,0.0002035022,0.0001829329,1.645811E-07,0.001296836,3.267053E-07,0.0004812422,0.001930235,5.465313E-05,0.0001951361,0.000287114,0.0003679732,9.616279E-05,0.005313165,3.659038E-05,0.000187873,0.0003766952,0.0002990468,0.001352876,0.0008673828,0.003195185,0.0005222711,0.0004085759,0.002135471,0.003318163,0.001056044,0.0005490778,0.0007615127,0.0081816,0.01518702,0.004788347,0.01291643,0.0002263697,0.001866482,0.01020461,0.001051184,0.007731757,6.779801E-05,0.004226995,0.0432446,0.100601,0.1205398,0.03845704,0.008604299,0.002166374,0.08302588,0.01370144,0.003363595,0.1907035,0.002732067,0.001002143,0.00366727,0.02965978,0.006310003,0.2543508,0.08398934
4,0.0005016978,0.001894383,0.001077577,0.0001852501,0.001545106,3.802102E-05,1.723152E-05,0.0001762342,5.283947E-05,0.0004472445,4.287589E-05,2.430166E-05,3.324486E-07,6.509772E-05,1.731238E-05,4.38126E-05,0.0007507663,0.0002032045,0.0001805583,1.576726E-07,0.001277693,3.125531E-07,0.0004750261,0.001902851,5.291006E-05,0.0001929707,0.0002742307,0.0003626225,9.289761E-05,0.005237699,3.625025E-05,0.0001887231,0.0003753715,0.000294244,0.001331763,0.0008589941,0.003245868,0.0005164294,0.0004046872,0.002122504,0.003271537,0.001055174,0.0005438318,0.0007657351,0.00806808,0.0154279,0.004726777,0.01325861,0.0002232086,0.001859335,0.01029482,0.001092206,0.007632929,6.7118E-05,0.004168896,0.0426596,0.09887578,0.1188669,0.03792153,0.008563965,0.002146602,0.08196662,0.01351016,0.003319343,0.2215363,0.002786235,0.001028552,0.003731434,0.02892326,0.006402944,0.2637133,0.08405318
5,0.0004992992,0.001891379,0.001073914,0.0001841738,0.001540092,3.785226E-05,1.713473E-05,0.0001754194,5.256366E-05,0.0004446524,4.273179E-05,2.445207E-05,3.295578E-07,6.563423E-05,1.757101E-05,4.353032E-05,0.0007512566,0.0002051077,0.0001798841,1.502248E-07,0.001269241,2.971209E-07,0.0004727476,0.001891619,5.104828E-05,0.0001924047,0.0002608823,0.0003603019,8.959314E-05,0.005206106,3.626854E-05,0.0001919048,0.0003780664,0.000291503,0.001321943,0.0008573363,0.003343304,0.0005155874,0.0004044954,0.002130678,0.003252487,0.00106809,0.0005436751,0.0007796003,0.008022368,0.01584934,0.004706006,0.01378389,0.0002219481,0.001868501,0.0104803,0.001145057,0.007598627,6.707304E-05,0.004146538,0.04243387,0.09774723,0.1181999,0.03770109,0.008596125,0.002145706,0.08156858,0.01342984,0.003302705,0.2644069,0.002832005,0.001043789,0.003781233,0.02859032,0.006502871,0.269406,0.08313476
6,0.0004983408,0.001893807,0.001073384,0.0001835968,0.001539516,3.779103E-05,1.708348E-05,0.0001751086,5.244817E-05,0.0004432146,4.268864E-05,2.46145E-05,3.275559E-07,6.639942E-05,1.788632E-05,4.333643E-05,0.0007536263,0.0002076899,0.0001797458,1.427924E-07,0.001264145,2.812309E-07,0.0004717009,0.001885092,4.910637E-05,0.0001923432,0.0002476241,0.0003589299,8.601211E-05,0.005188514,3.640105E-05,0.0001961887,0.0003817936,0.0002892855,0.00131577,0.0008575667,0.003442607,0.0005159219,0.0004049905,0.002143428,0.003241536,0.001085069,0.0005446763,0.0007949956,0.00799484,0.0162076,0.004697328,0.01421885,0.0002212669,0.001878914,0.0106054,0.001180907,0.007579334,6.715427E-05,0.004133813,0.04230028,0.09720381,0.117864,0.03757844,0.008652214,0.00215134,0.08130326,0.01337832,0.003292384,0.3009584,0.002827325,0.001031018,0.0037571,0.02809835,0.006517284,0.264173,0.08002685
7,0.0005002568,0.001906097,0.001078944,0.0001840634,0.001547647,3.794763E-05,1.713038E-05,0.0001758132,5.264515E-05,0.0004442956,4.286079E-05,2.48898E-05,3.274444E-07,6.75093E-05,1.830692E-05,4.337105E-05,0.000759548,0.0002113019,0.0001805859,1.379148E-07,0.00126636,2.698376E-07,0.000473379,0.001889025,4.767294E-05,0.0001933966,0.0002385791,0.0003596292,8.31042E-05,0.005201144,3.672624E-05,0.0002018596,0.0003872484,0.0002887979,0.001317366,0.0008623971,0.003540563,0.0005186161,0.0004072279,0.002165276,0.003248649,0.001106985,0.0005482245,0.0008123907,0.008009985,0.01649725,0.004714477,0.01454009,0.0002218313,0.001895702,0.01069041,0.00119877,0.007597883,6.751333E-05,0.004142901,0.04238762,0.09780952,0.1182309,0.03767127,0.008759183,0.002170067,0.08142892,0.01339788,0.003298525,0.32177,0.002794796,0.001004604,0.003697821,0.02743224,0.006493169,0.2525675,0.07610617
8,0.0005038129,0.001922874,0.001087875,0.0001851381,0.001560603,3.823035E-05,1.723624E-05,0.0001771069,5.302312E-05,0.0004468838,4.314304E-05,2.528507E-05,3.28462E-07,6.874568E-05,1.878776E-05,4.35521E-05,0.0007669188,0.0002152639,0.0001819069,1.371978E-07,0.001273023,2.661446E-07,0.0004767303,0.001899105,4.711581E-05,0.0001951383,0.0002364769,0.0003615874,8.150364E-05,0.005232127,3.713454E-05,0.0002081254,0.0003932309,0.0002898094,0.001323757,0.0008699013,0.00362177,0.000522343,0.0004102919,0.002190481,0.003266555,0.001129443,0.000553,0.0008289161,0.008050042,0.01668598,0.00474643,0.01471125,0.0002231255,0.001914913,0.01073592,0.001200575,0.007637623,6.797065E-05,0.004164182,0.04260208,0.09938736,0.1190329,0.03789478,0.008897843,0.002196971,0.08177968,0.0134605,0.003314003,0.3227533,0.002748242,0.0009745279,0.0036274,0.02653107,0.006458162,0.2398258,0.07274779
9,0.0005038987,0.001924615,0.001089063,0.0001849699,0.001562394,3.82541E-05,1.722957E-05,0.0001771912,5.304031E-05,0.0004465384,4.309275E-05,2.559573E-05,3.27343E-07,6.936185E-05,1.913047E-05,4.346651E-05,0.0007676337,0.0002172607,0.0001818433,1.400077E-07,0.001271522,2.690216E-07,0.000477037,0.001896315,4.714671E-05,0.0001956366,0.0002398071,0.0003612221,8.090864E-05,0.005229593,3.723918E-05,0.0002125798,0.0003953697,0.0002896998,0.001321832,0.0008714703,0.003645481,0.00052159,0.0004098882,0.002196002,0.003262726,0.00113845,0.0005532518,0.0008345919,0.008034846,0.01658317,0.004745806,0.01454999,0.0002229312,0.001916508,0.01062143,0.001172381,0.007622484,6.785657E-05,0.004156466,0.04251946,0.1004582,0.1190817,0.03787375,0.008980268,0.002210296,0.0815404,0.01343216,0.003305894,0.3024544,0.002652369,0.0009218768,0.003488332,0.02510549,0.006331022,0.2224869,0.06840117
10,0.0005048532,0.001928298,0.00109192,0.0001851575,0.001566495,3.83482E-05,1.725941E-05,0.0001775898,5.315009E-05,0.0004471352,4.308961E-05,2.605234E-05,3.269287E-07,6.995061E-05,1.949343E-05,4.350355E-05,0.00076851,0.0002191558,0.0001819648,1.468968E-07,0.00127288,2.796497E-07,0.0004784272,0.001897278,4.799602E-05,0.0001965793,0.0002488724,0.0003616634,8.193406E-05,0.005238776,3.735932E-05,0.0002168188,0.0003971434,0.0002908931,0.001323045,0.0008746232,0.003652162,0.0005210039,0.0004097283,0.00220155,0.003265607,0.001143866,0.0005539419,0.0008371552,0.008035165,0.01638534,0.004753945,0.01425922,0.000223188,0.001918824,0.01047568,0.001133674,0.007620379,6.780535E-05,0.004156405,0.04251654,0.1013675,0.119391,0.03793629,0.009083057,0.002228916,0.0814433,0.01343085,0.003303601,0.2738018,0.002546979,0.0008665593,0.003341825,0.02358842,0.006198412,0.2059782,0.06462003
