"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Coastal omnivores"

timestep\group,"Coastal dolphins",Seabird,"Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Sardine-herring-scad,Cephalopod,Crab,"Mobile epifauna",Infauna,
1,0.004978345,0.009635285,0.005546845,0.003178016,0.0007872843,0.01497662,0.007398141,0.01959391,0.001077636,0.004323316,4.526495E-05,0.00752833,0.001864044,0.006376764,0.02772601,0.01889733,0.009970511,0.002605949,0.007186147,0.005805182,0.01072589,0.002188585,0.006642236,0.0250635,0.007311915,0.007269492,0.0005650879,0.0230449,0.001208773,0.02066568,0.009882843,0.02955405,0.03555776,0.0145299,0.002414488,0.003557309,0.01188563,0.005639698,0.02584365,0.008414981,0.006733241,0.009582076,0.01419369,0.005414892,0.006159967,0.003315871,0.008165813,0.2051547,0.2691688
2,0.004984873,0.009653165,0.005558533,0.003184387,0.0007919021,0.01500089,0.007404998,0.01975738,0.001079611,0.004421879,4.520594E-05,0.00758367,0.001881134,0.006387667,0.02779391,0.01898855,0.009978428,0.002547503,0.007195782,0.005670879,0.01075794,0.002192399,0.006542627,0.02518369,0.00710607,0.007300998,0.0005546171,0.02307372,0.001211414,0.02069029,0.009813743,0.02926519,0.0356925,0.01454183,0.002421306,0.003573653,0.01194322,0.005655063,0.02591586,0.008458734,0.006755974,0.00965155,0.01422314,0.005456397,0.006193239,0.003400123,0.008038112,0.2112785,0.2746523
3,0.004993694,0.009678037,0.005574355,0.003191814,0.0007969014,0.01503169,0.007414852,0.01994475,0.0010826,0.004561656,4.515019E-05,0.007658054,0.001899089,0.006398981,0.02792113,0.01909829,0.009994161,0.002491353,0.007205382,0.00554104,0.01078965,0.002200189,0.006459324,0.02530377,0.006977311,0.007332269,0.0005457043,0.02310251,0.001214737,0.0207171,0.009744079,0.02900619,0.03581899,0.01458421,0.002433402,0.0035998,0.01204049,0.005683331,0.02603796,0.008524795,0.006816769,0.009770774,0.01425853,0.005537142,0.006267789,0.003563351,0.007964113,0.224001,0.2873539
4,0.004988742,0.009679393,0.005576232,0.00319009,0.000799729,0.01501985,0.007403841,0.02009067,0.001082947,0.004708607,4.494901E-05,0.007732423,0.001911641,0.006388423,0.02801531,0.01917092,0.00998929,0.002416987,0.007191102,0.005368111,0.01078509,0.002203437,0.006332465,0.02533968,0.006839552,0.007339031,0.0005338098,0.02305474,0.001215113,0.02067757,0.009586223,0.02868372,0.03581891,0.01460392,0.00244075,0.003623227,0.0121212,0.00570604,0.02611561,0.008582665,0.006876525,0.009888181,0.01425334,0.0056246,0.006349215,0.003808831,0.007906011,0.2329872,0.2912122
5,0.004991052,0.009697327,0.005587427,0.003192667,0.000803743,0.01502918,0.007404008,0.02027296,0.001084995,0.004848672,4.479297E-05,0.007836183,0.001926767,0.00638071,0.02818132,0.01928267,0.01000443,0.002314953,0.007183522,0.005129955,0.01078992,0.002210539,0.006141837,0.0253985,0.006661596,0.007352322,0.0005174805,0.02302824,0.001217516,0.02065871,0.009299085,0.02842293,0.03584399,0.01465735,0.002452449,0.003656348,0.01222603,0.005745886,0.02624566,0.008663742,0.00694877,0.01002734,0.01426549,0.005727101,0.006445362,0.004075827,0.00787581,0.2379992,0.289548
6,0.004996269,0.009721331,0.005601928,0.003196971,0.0008082141,0.01504712,0.007409688,0.02045752,0.001087119,0.004970959,4.465313E-05,0.00794995,0.001942696,0.006371161,0.02835419,0.01940504,0.01002644,0.002206957,0.007178586,0.004870028,0.01079801,0.002216517,0.005925748,0.02546581,0.006468691,0.007367942,0.00049821,0.02300965,0.001220602,0.02064629,0.008947087,0.0282102,0.0358737,0.01471082,0.002462744,0.003689153,0.0123167,0.005789869,0.0263721,0.008743289,0.006994982,0.01013614,0.01428148,0.005805404,0.006511059,0.004260617,0.00781591,0.2347639,0.2795516
7,0.00501105,0.009763056,0.00562654,0.003207384,0.0008141734,0.01509433,0.007430947,0.02066358,0.001090539,0.005092187,4.459851E-05,0.008074579,0.001962026,0.00637062,0.02855176,0.01955529,0.0100644,0.002129688,0.007187843,0.004668608,0.01082685,0.00222383,0.005747694,0.02558267,0.006324893,0.007397709,0.0004808843,0.02303567,0.001225724,0.02067217,0.008651788,0.02809347,0.03596535,0.01477488,0.002474163,0.003723466,0.01240341,0.005840895,0.02652046,0.008825428,0.007019295,0.01021686,0.01432096,0.005859592,0.006547405,0.004353398,0.007723248,0.2262051,0.265621
8,0.00502772,0.009806911,0.005652338,0.003219146,0.0008203633,0.0151483,0.007456194,0.02085718,0.001093599,0.005236385,4.456912E-05,0.00819058,0.001981868,0.006373191,0.02872057,0.01969887,0.01009996,0.002110661,0.007201956,0.004587421,0.01086256,0.002229209,0.005659192,0.02571614,0.006280282,0.007432032,0.0004698146,0.02307595,0.001230835,0.02070874,0.008521461,0.02803768,0.03607193,0.01482534,0.002483418,0.003752665,0.01247181,0.005886862,0.02665102,0.008894111,0.007015587,0.01025929,0.01436388,0.005883453,0.006548297,0.004356595,0.007585347,0.2161707,0.2529464
9,0.005034422,0.009829029,0.0056654,0.003224889,0.0008248275,0.01517312,0.00746728,0.02098574,0.001093594,0.005418997,4.44689E-05,0.008272792,0.001997511,0.006368058,0.02878076,0.01978744,0.01010816,0.002156391,0.007205721,0.004642399,0.01088218,0.002226513,0.005669485,0.02581177,0.006337732,0.007455178,0.0004669181,0.02308144,0.001233044,0.02071123,0.008598198,0.02798381,0.03611709,0.01482116,0.002483858,0.003766496,0.01248751,0.005909467,0.02669415,0.008923459,0.00696537,0.0102358,0.01437868,0.005859349,0.006496477,0.004268538,0.007376634,0.203294,0.2381095
10,0.005040313,0.009847695,0.005676168,0.003230486,0.0008290342,0.01519627,0.007477329,0.02109111,0.001092724,0.005662254,4.438053E-05,0.008336383,0.002012561,0.00636888,0.02879279,0.01985876,0.0101076,0.002260861,0.007212599,0.004822317,0.01090601,0.002221193,0.005767446,0.0259174,0.0064778,0.007480959,0.0004725115,0.02309504,0.00123463,0.02071849,0.008881575,0.02798197,0.03616802,0.01479364,0.002481095,0.003773283,0.01248122,0.005920386,0.02670813,0.008933402,0.006893825,0.01017927,0.01439294,0.005809796,0.006420221,0.004127423,0.007135154,0.1904165,0.2247845
