"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of White shrimp"

year\group,"Sessile epifauna","Mobile epifauna",Infauna,Algae,Phytoplankton,Detritus,
1980,0.02175432,0.006909565,0.0261564,0.1678094,0.1344659,0.6429045
1981,0.01932263,0.005632188,0.02590976,0.1775484,0.1294687,0.6421183
1982,0.01661153,0.005475921,0.02700797,0.1983817,0.1101493,0.6423736
1983,0.01842026,0.006234771,0.02635871,0.1963513,0.1381403,0.6144946
1984,0.01717141,0.005694373,0.02742944,0.1954963,0.1236993,0.6305092
1985,0.01638054,0.005765433,0.02727685,0.1957869,0.1207013,0.6340889
1986,0.0145527,0.005536851,0.02669434,0.1957276,0.1214081,0.6360803
1987,0.01673687,0.006706262,0.02883037,0.1836997,0.1061486,0.6578782
1988,0.0195018,0.00739046,0.02923532,0.1819861,0.1236877,0.6381986
1989,0.01202967,0.005402979,0.02773308,0.2057918,0.1151413,0.6339011
1990,0.01044379,0.005313514,0.02762051,0.2066368,0.1120544,0.6379309
1991,0.01060397,0.005957726,0.02783765,0.2011398,0.1216036,0.6328573
1992,0.009576579,0.005576089,0.02591464,0.1904223,0.1294611,0.6390492
1993,0.008072734,0.005273912,0.02750501,0.2091302,0.1089292,0.6410888
1994,0.008776463,0.006131568,0.02818579,0.1953741,0.1203313,0.6412008
1995,0.008906272,0.006060137,0.02618335,0.1891207,0.1389429,0.6307867
1996,0.007921688,0.005344743,0.02696369,0.1965937,0.1194823,0.6436938
1997,0.008448746,0.006217717,0.02896827,0.1972635,0.1195565,0.6395453
1998,0.007824653,0.005697145,0.02615713,0.1994802,0.1392721,0.6215687
1999,0.01171506,0.007326091,0.02887581,0.177693,0.1317527,0.6426373
2000,0.01158029,0.006126953,0.02541673,0.1750387,0.145072,0.6367653
2001,0.01111892,0.005819347,0.02695287,0.1899787,0.1238962,0.6422339
2002,0.01151653,0.006020505,0.02695743,0.1935474,0.1302453,0.6317129
2003,0.01248633,0.005975899,0.02533987,0.1863084,0.1429503,0.6269392
2004,0.01242951,0.005666543,0.02631798,0.1936499,0.1256593,0.6362767
2005,0.01986281,0.007472841,0.02714868,0.1700145,0.1412048,0.6342964
2006,0.01971542,0.005987002,0.02373897,0.1709195,0.1622146,0.6174244
2007,0.0231177,0.006607255,0.02725521,0.177089,0.1211737,0.6447571
2008,0.01928843,0.005753438,0.0268952,0.1969447,0.1325172,0.618601
2009,0.01873103,0.005584683,0.0244398,0.194992,0.1509777,0.6052747
2010,0.02798514,0.006963151,0.0251813,0.174732,0.1503527,0.6147857
2011,0.02999861,0.006345972,0.02458844,0.1838003,0.1643604,0.5909063
2012,0.05377136,0.008934543,0.02581148,0.1549837,0.1370464,0.6194525
2013,0.03668369,0.006206278,0.02534422,0.1891891,0.1565059,0.5860707
2014,0.03903018,0.006501492,0.0241451,0.1764824,0.1445696,0.6092712
2015,0.0368419,0.006308973,0.02402756,0.1867129,0.1449053,0.6012033
2016,0.06144432,0.006994241,0.01901276,0.1706266,0.2099464,0.5319757
